mean_x;mean_y;mean_z;var_x;var_y;var_z;peak_to_peak_x;peak_to_peak_y;peak_to_peak_z;zero_crossings_x;zero_crossings_y;zero_crossings_z;Activity
253.25;-461.02;-812.9;8814.09;8175.72;8358.69;451;507;414;1;0;0;Stationary
102.77;-91.42;-905.95;84349.05;22661.98;9948.41;839;601;539;1;5;0;Stationary
774.68;-270.63;-477.72;4163.82;30535.83;21437.17;324;781;607;0;1;0;Stationary
865.9;-271.13;-335.67;2426.22;5321.52;22190.02;231;450;792;0;0;2;Stationary
818.92;-224.98;-468.55;504.31;9195.95;5609.45;110;488;374;0;0;0;Stationary
767.0;-537.45;-242.78;10096.07;13712.91;4516.2;414;506;303;0;0;0;Stationary
380.3;-432.9;-767.08;1159.54;23400.62;19877.88;141;558;576;0;0;0;Stationary
361.38;-366.65;-825.28;73.4;230.56;192.9;56;88;89;0;0;0;Stationary
96.18;-606.57;-728.48;33091.55;31338.21;14730.58;604;822;650;9;0;0;Stationary
-26.25;-596.55;-778.82;5323.72;4445.21;6276.65;366;328;503;14;0;0;Stationary
227.85;-352.37;-162.67;11065.86;81650.37;693482.99;420;708;1877;2;1;1;Stationary
141.47;47.05;1012.77;2.32;0.15;0.35;6;2;3;0;0;0;Stationary
141.58;47.18;1013.55;0.31;0.22;0.28;2;2;2;0;0;0;Stationary
141.4;47.18;1013.88;0.24;0.15;0.17;1;1;2;0;0;0;Stationary
141.4;47.07;1013.7;0.24;0.06;0.24;1;1;2;0;0;0;Stationary
141.52;47.08;1012.77;0.25;0.08;0.35;1;1;3;0;0;0;Stationary
141.37;47.03;1012.58;0.23;0.03;0.28;1;1;2;0;0;0;Stationary
141.4;47.1;1013.22;0.24;0.09;0.37;1;1;2;0;0;0;Stationary
141.32;47.03;1012.15;0.22;0.07;0.43;1;2;2;0;0;0;Stationary
141.37;47.12;1013.6;0.23;0.14;0.31;1;2;3;0;0;0;Stationary
141.35;47.15;1013.65;0.23;0.19;0.23;1;2;1;0;0;0;Stationary
141.43;47.08;1013.52;0.31;0.11;0.28;2;2;2;0;0;0;Stationary
141.45;47.08;1012.62;0.25;0.08;0.34;1;1;3;0;0;0;Stationary
141.4;47.03;1013.65;0.27;0.1;0.26;2;2;2;0;0;0;Stationary
141.33;47.15;1012.77;0.22;0.23;0.38;1;2;2;0;0;0;Stationary
141.45;47.1;1012.33;0.28;0.26;0.49;2;2;3;0;0;0;Stationary
141.48;47.08;1013.15;0.25;0.11;0.16;1;2;2;0;0;0;Stationary
107.02;188.83;989.92;592.35;10037.34;273.64;55;214;37;0;0;0;Stationary
89.73;259.6;978.48;1.1;0.37;0.82;5;3;6;0;0;0;Stationary
89.72;259.72;978.83;5.57;0.54;1.54;9;3;9;0;0;0;Stationary
89.72;259.62;978.57;8.34;0.7;1.35;15;5;9;0;0;0;Stationary
89.65;259.65;978.43;2.56;0.43;0.91;7;4;6;0;0;0;Stationary
89.63;259.7;978.68;0.5;0.21;0.28;3;1;2;0;0;0;Stationary
89.43;259.62;978.97;22.81;1.97;0.63;22;7;4;0;0;0;Stationary
89.32;259.65;978.75;6.42;0.53;0.22;11;3;2;0;0;0;Stationary
89.4;259.77;979.07;0.47;0.21;0.2;3;2;2;0;0;0;Stationary
89.37;259.8;978.9;0.23;0.16;0.16;1;1;2;0;0;0;Stationary
89.45;259.82;978.78;0.25;0.15;0.2;1;1;2;0;0;0;Stationary
89.23;259.83;978.57;0.18;0.14;0.25;1;1;1;0;0;0;Stationary
89.23;259.78;978.55;0.18;0.17;0.31;1;1;2;0;0;0;Stationary
89.23;259.85;979.0;0.18;0.13;0.13;1;1;2;0;0;0;Stationary
89.22;259.83;979.12;0.2;0.14;0.2;2;1;2;0;0;0;Stationary
89.3;259.68;979.32;0.28;0.32;0.25;2;2;2;0;0;0;Stationary
89.12;259.78;978.98;0.14;0.24;0.22;2;2;2;0;0;0;Stationary
-391.18;-32.0;940.65;0.28;0.43;1.56;2;2;6;0;0;0;Stationary
-391.0;-31.97;940.52;0.27;0.3;0.78;2;3;5;0;0;0;Stationary
-391.45;-31.85;940.77;1.38;1.53;1.45;6;7;6;0;0;0;Stationary
-392.48;-29.1;940.68;3.72;2.39;6.25;11;8;12;0;0;0;Stationary
-392.2;-30.12;940.9;0.56;0.97;1.19;3;5;6;0;0;0;Stationary
-392.02;-30.22;940.82;0.32;0.27;0.42;2;2;3;0;0;0;Stationary
-391.97;-30.18;940.97;0.37;0.38;0.5;2;3;3;0;0;0;Stationary
-392.73;-28.9;940.88;2.86;2.62;3.04;9;7;10;0;0;0;Stationary
-392.25;-29.77;940.55;2.15;1.45;1.51;9;6;9;0;0;0;Stationary
-391.6;-31.38;940.63;4.94;7.54;19.83;12;14;26;0;0;0;Stationary
-391.58;-31.98;939.27;4.11;6.25;18.73;11;12;23;0;0;0;Stationary
-391.28;-32.27;939.28;2.47;2.6;5.94;11;8;13;0;0;0;Stationary
-391.28;-32.48;939.73;1.17;2.08;8.26;5;9;25;0;0;0;Stationary
-391.6;-32.12;939.93;2.51;2.4;2.66;9;7;7;0;0;0;Stationary
-391.53;-32.3;939.8;2.98;3.84;3.66;8;9;11;0;0;0;Stationary
-390.83;-32.7;939.7;5.74;4.01;27.61;18;12;33;0;0;0;Stationary
-153.35;-61.47;950.25;112651.09;1662.12;228.75;722;93;42;1;0;0;Stationary
321.32;-119.05;971.18;0.58;0.81;0.62;5;4;4;0;0;0;Stationary
321.13;-118.9;971.7;0.98;1.66;1.24;5;8;5;0;0;0;Stationary
321.23;-118.97;971.5;0.85;1.1;1.22;4;6;5;0;0;0;Stationary
321.17;-118.88;971.5;0.87;1.64;1.28;4;6;6;0;0;0;Stationary
320.97;-118.83;971.78;1.83;1.64;2.24;9;6;8;0;0;0;Stationary
321.37;-119.05;970.8;1.8;1.51;2.69;7;7;7;0;0;0;Stationary
320.97;-118.72;970.62;0.4;0.6;0.97;2;3;5;0;0;0;Stationary
321.05;-118.82;971.28;0.55;0.48;0.54;3;2;3;0;0;0;Stationary
321.32;-118.93;971.12;0.52;0.66;0.47;4;5;3;0;0;0;Stationary
321.08;-118.8;970.93;1.01;0.99;1.06;5;4;6;0;0;0;Stationary
320.92;-118.65;971.5;0.51;0.36;0.62;4;3;3;0;0;0;Stationary
321.05;-118.8;971.57;1.25;0.89;1.61;7;4;7;0;0;0;Stationary
320.98;-118.82;971.68;0.98;0.75;0.98;5;4;4;0;0;0;Stationary
321.52;-119.35;971.75;1.48;0.49;2.32;6;3;7;0;0;0;Stationary
321.53;-119.38;971.95;1.12;0.34;1.95;4;3;6;0;0;0;Stationary
320.97;-118.6;971.8;1.07;1.21;1.79;4;5;8;0;0;0;Stationary
189.3;205.9;947.13;8680.38;52684.72;305.62;202;493;43;0;1;0;Stationary
122.93;369.45;934.7;2.73;6.05;2.44;7;17;8;0;0;0;Stationary
122.85;369.78;933.93;1.03;1.57;1.16;5;6;5;0;0;0;Stationary
122.22;370.35;933.27;0.47;0.49;0.63;3;2;3;0;0;0;Stationary
122.15;370.73;932.6;0.36;0.46;0.64;2;2;4;0;0;0;Stationary
121.88;371.25;933.13;0.34;0.52;0.72;3;3;3;0;0;0;Stationary
121.62;372.0;932.87;0.54;0.77;0.72;3;4;5;0;0;0;Stationary
121.53;372.32;932.65;0.42;0.45;0.49;3;3;4;0;0;0;Stationary
121.32;372.55;933.15;1.02;2.48;0.63;7;12;4;0;0;0;Stationary
121.7;373.0;932.85;6.94;7.73;5.99;19;21;19;0;0;0;Stationary
121.72;374.02;932.62;10.57;12.32;11.04;30;24;24;0;0;0;Stationary
121.8;374.7;932.23;5.66;9.91;7.21;13;15;19;0;0;0;Stationary
121.5;375.33;931.38;2.62;5.09;6.37;9;12;16;0;0;0;Stationary
121.8;375.47;931.72;1.16;5.72;9.04;6;10;14;0;0;0;Stationary
121.77;375.67;931.48;3.15;3.06;8.25;11;8;13;0;0;0;Stationary
121.73;375.65;931.3;0.86;4.19;4.48;5;12;10;0;0;0;Stationary
121.73;376.23;930.85;2.23;9.85;11.39;9;20;23;0;0;0;Stationary
191.32;67.23;1003.98;5.08;1.68;2.15;11;7;6;0;0;0;Stationary
168.87;93.78;1004.4;608.82;629.3;109.61;122;98;88;0;0;0;Stationary
222.08;46.85;999.43;957.81;573.19;60.21;143;82;35;0;0;0;Stationary
241.28;29.43;997.42;11.8;2.11;4.91;16;7;10;0;0;0;Stationary
239.95;29.87;997.62;7.78;4.48;3.27;13;10;8;0;0;0;Stationary
236.52;30.37;998.62;36.95;11.47;15.17;28;17;23;0;0;0;Stationary
233.02;33.15;998.5;16.22;8.89;5.85;22;15;13;0;0;0;Stationary
265.85;19.38;992.55;1077.03;384.4;111.81;134;76;39;0;10;0;Stationary
245.38;32.28;995.9;307.87;125.24;43.69;72;44;35;0;0;0;Stationary
239.03;36.7;997.83;123.53;13.04;19.61;46;17;21;0;0;0;Stationary
237.62;35.68;997.9;216.5;16.65;21.06;60;21;21;0;0;0;Stationary
236.5;32.65;998.08;198.72;11.73;13.48;72;14;17;0;0;0;Stationary
234.83;31.4;998.75;225.61;18.14;14.29;63;20;24;0;0;0;Stationary
229.57;30.18;999.92;15.71;3.25;4.71;23;8;9;0;0;0;Stationary
231.0;32.05;999.4;171.73;9.38;7.11;75;17;15;0;0;0;Stationary
230.28;31.4;999.82;48.44;7.91;10.85;28;12;15;0;0;0;Stationary
233.4;335.15;643.92;112.11;184654.26;253381.98;31;919;1073;0;0;1;Stationary
247.5;942.55;-66.43;26.28;159.28;21.98;41;118;24;0;0;0;Stationary
249.42;943.8;-60.43;12.54;34.73;12.38;28;50;18;0;0;0;Stationary
249.47;943.07;-60.0;3.95;3.2;5.2;12;10;13;0;0;0;Stationary
249.67;943.07;-60.22;0.36;0.7;1.3;2;4;5;0;0;0;Stationary
249.53;943.07;-59.98;5.28;6.9;28.85;16;19;28;0;0;0;Stationary
249.78;943.17;-59.73;0.7;0.97;3.96;4;4;11;0;0;0;Stationary
249.78;943.12;-59.63;2.57;3.67;18.67;8;10;21;0;0;0;Stationary
249.87;943.08;-59.72;2.28;3.68;14.0;11;13;22;0;0;0;Stationary
250.28;942.92;-60.1;5.27;9.88;39.56;8;14;28;0;0;0;Stationary
250.57;942.7;-60.48;33.65;57.54;128.38;39;43;68;0;0;0;Stationary
251.78;942.65;-60.15;15.57;62.49;143.36;23;44;67;0;0;0;Stationary
251.3;942.8;-57.7;9.31;32.76;163.88;17;24;67;0;0;0;Stationary
251.53;942.83;-57.97;2.08;5.21;23.5;7;16;25;0;0;0;Stationary
251.68;942.65;-57.97;0.65;0.86;3.03;4;5;9;0;0;0;Stationary
251.65;942.72;-57.73;0.63;0.44;2.0;3;2;8;0;0;0;Stationary
251.52;942.85;-57.43;2.82;6.23;25.55;8;17;32;0;0;0;Stationary
288.63;305.65;633.47;676.4;203016.39;239224.58;63;965;1053;0;1;1;Stationary
307.2;-12.95;979.48;0.83;0.65;1.85;5;5;6;0;0;0;Stationary
307.23;-12.9;980.05;1.31;0.89;2.58;5;4;8;0;0;0;Stationary
302.43;-17.55;980.98;541.98;313.95;7406.98;184;133;800;0;6;0;Stationary
285.02;-32.25;987.67;424.32;309.69;3642.16;154;119;482;0;4;0;Stationary
285.43;-33.5;985.77;239.71;146.55;1762.75;120;85;340;0;2;0;Stationary
282.35;-33.0;988.83;552.19;210.73;5551.84;159;90;432;0;2;0;Stationary
281.75;-32.38;989.48;225.45;97.84;2590.58;136;68;385;0;3;0;Stationary
281.55;-33.12;985.88;589.98;150.77;7170.84;173;76;522;0;2;0;Stationary
281.53;-32.2;988.6;55.02;53.39;1289.91;54;61;311;0;2;0;Stationary
282.13;-32.42;988.05;53.42;66.68;1738.81;44;54;246;0;2;0;Stationary
280.18;-33.58;987.63;560.28;505.04;5399.27;176;182;608;0;4;0;Stationary
279.0;-34.7;988.77;68.8;110.31;613.05;68;89;179;0;2;0;Stationary
283.13;-32.13;987.03;150.98;19.12;432.67;88;33;170;0;0;0;Stationary
280.72;-30.5;987.8;11.8;2.52;203.66;28;11;104;0;0;0;Stationary
287.58;-28.27;985.77;4.88;1.3;4.28;11;6;14;0;0;0;Stationary
288.63;-27.93;986.03;5.8;0.73;5.3;12;4;12;0;0;0;Stationary
-50.37;28.02;1037.55;0.27;0.28;10.05;2;3;24;0;0;0;Stationary
-50.48;28.07;1037.43;0.25;0.06;0.75;1;1;5;0;0;0;Stationary
-50.58;28.02;1037.27;0.24;0.05;0.63;1;2;4;0;0;0;Stationary
-50.7;28.02;1037.27;0.21;0.02;0.73;1;1;3;0;0;0;Stationary
-50.7;27.98;1037.25;0.21;0.05;0.89;1;2;4;0;0;0;Stationary
-50.75;28.02;1037.12;0.19;0.05;0.64;1;2;4;0;0;0;Stationary
-50.73;27.95;1037.18;0.2;0.11;2.58;1;2;14;0;0;0;Stationary
-50.62;28.03;1037.37;0.24;0.07;0.87;1;2;7;0;0;0;Stationary
-50.72;27.92;1037.53;0.2;0.21;0.72;1;2;5;0;0;0;Stationary
-50.83;27.78;1037.55;0.14;0.17;1.15;1;1;6;0;0;0;Stationary
-50.87;27.98;1037.82;0.15;0.05;0.72;2;2;4;0;0;0;Stationary
-50.75;28.05;1036.9;0.19;0.05;0.82;1;1;5;0;0;0;Stationary
-50.62;28.12;1037.28;0.24;0.1;1.4;1;1;6;0;0;0;Stationary
-50.67;28.17;1037.73;0.22;0.14;1.46;1;1;8;0;0;0;Stationary
-50.73;28.08;1037.42;0.2;0.08;1.38;1;1;6;0;0;0;Stationary
-50.68;28.03;1037.65;0.22;0.03;0.79;1;1;4;0;0;0;Stationary
-50.73;28.02;1037.65;0.2;0.18;14.99;1;4;32;0;0;0;Stationary
20.45;-42.57;1020.35;18958.15;18241.21;1743.96;415;370;230;1;1;0;Stationary
295.03;-243.97;961.72;341.87;309.17;842.97;111;123;163;0;0;0;Stationary
269.9;-217.22;977.45;231.42;400.1;707.78;77;93;111;0;0;0;Stationary
266.07;-206.1;980.33;74.2;277.26;425.72;35;92;94;0;0;0;Stationary
225.13;-201.83;990.22;1772.38;274.27;1190.54;151;94;184;0;0;0;Stationary
101.2;-127.08;1025.92;734.36;2245.11;1345.11;123;172;167;0;0;0;Stationary
84.7;-88.47;1032.68;147.71;185.62;268.05;57;68;79;0;0;0;Stationary
69.03;-117.45;1031.88;1495.3;1342.45;647.34;188;208;167;6;0;0;Stationary
36.3;16.25;1034.52;1434.58;5648.05;3938.42;148;325;337;14;10;0;Stationary
67.98;75.57;1031.42;1765.55;2647.51;2060.78;214;246;243;7;4;0;Stationary
78.75;110.07;1028.63;70.79;132.5;227.37;40;69;85;0;0;0;Stationary
50.07;-36.03;1029.12;1035.46;15651.33;998.6;170;351;140;6;1;0;Stationary
182.32;-587.1;763.72;4851.85;62323.62;40952.27;243;765;632;0;0;0;Stationary
28.52;-677.77;741.3;1825.25;25830.28;38617.88;209;457;520;6;0;0;Stationary
142.63;-422.52;933.77;232.33;2711.65;801.08;74;218;132;0;0;0;Stationary
152.57;-207.52;1000.37;8233.31;2855.45;868.17;278;184;162;0;0;0;Stationary
491.52;-574.68;508.68;11899.42;92936.02;105323.15;278;708;797;0;0;0;Stationary
583.82;-773.65;296.67;356.78;271.69;312.19;103;92;103;0;0;0;Stationary
568.0;-794.43;268.7;394.6;328.58;508.31;99;77;97;0;0;0;Stationary
579.95;-783.67;275.88;167.85;148.02;202.54;57;58;82;0;0;0;Stationary
584.6;-780.65;274.53;32.04;43.69;50.82;25;38;33;0;0;0;Stationary
581.38;-754.67;331.02;277.2;1080.42;6294.98;105;109;240;0;0;0;Stationary
422.67;-583.93;723.77;4851.26;6012.33;11797.75;254;275;399;0;0;0;Stationary
198.67;-423.67;930.03;1665.09;377.46;446.93;162;94;79;0;0;0;Stationary
343.52;-90.47;944.03;12146.58;42595.22;1511.23;363;682;142;0;1;0;Stationary
389.78;443.27;823.1;11037.1;7376.83;1025.52;393;306;147;0;0;0;Stationary
-45.4;211.2;987.28;7191.07;45050.29;2688.54;313;741;235;2;1;0;Stationary
38.87;-632.85;774.13;7552.25;36312.26;27658.58;359;688;746;6;0;0;Stationary
-30.17;-589.07;855.82;299.51;6520.33;3418.15;107;339;226;0;0;0;Stationary
77.98;-309.73;963.8;15498.32;37535.5;2661.43;393;527;203;1;2;0;Stationary
337.2;-34.43;968.08;9850.83;3375.45;3265.08;439;270;279;0;7;0;Stationary
1.05;-145.6;1028.18;7364.65;4071.24;3200.18;427;239;294;17;0;0;Stationary
-118.73;-215.08;1014.88;365.7;116.81;477.1;103;47;121;0;0;0;Stationary
-869.1;-60.0;535.6;821.69;2297.9;2379.61;110;200;189;0;5;0;Stationary
-860.75;-15.97;553.83;270.55;385.23;365.21;83;72;81;0;10;0;Stationary
-852.22;-38.38;566.77;169.8;315.34;120.08;82;106;50;0;4;0;Stationary
-846.27;-62.75;575.73;539.3;355.29;292.43;165;114;89;0;2;0;Stationary
-843.37;-61.03;579.5;28.5;166.13;28.28;21;56;28;0;0;0;Stationary
-842.1;-61.55;582.23;11.29;47.18;12.48;16;29;15;0;0;0;Stationary
-845.88;-82.58;573.03;111.57;988.04;166.6;73;145;53;0;0;0;Stationary
-851.1;-71.35;565.58;257.82;2581.39;397.91;69;196;109;0;6;0;Stationary
-854.87;-39.7;563.42;103.25;500.08;103.84;57;92;46;0;4;0;Stationary
-850.9;-36.85;569.85;21.39;134.19;38.69;21;67;30;0;0;0;Stationary
-851.95;-47.3;568.47;56.15;244.31;38.98;38;74;32;0;2;0;Stationary
-851.92;-50.73;566.83;34.78;109.96;46.77;25;47;37;0;0;0;Stationary
-849.67;-60.67;570.75;23.92;107.66;36.85;23;48;30;0;0;0;Stationary
-841.35;-61.38;582.53;568.96;305.74;565.98;117;122;118;0;0;0;Stationary
-852.73;-59.67;565.95;63.86;150.36;105.51;32;55;38;0;0;0;Stationary
-833.95;-53.57;594.72;22.65;195.91;50.74;21;76;45;0;0;0;Stationary
-568.5;-351.28;524.27;147008.25;176162.44;7729.16;892;945;222;3;0;0;Stationary
76.1;-984.13;265.38;1318.92;463.08;2015.1;170;127;224;3;0;0;Stationary
-109.9;-957.78;331.4;2009.52;2377.5;10123.21;240;296;399;2;0;0;Stationary
-127.27;-983.13;244.37;5509.2;3468.95;3836.0;334;363;317;4;0;0;Stationary
-258.18;-968.48;194.48;1307.92;133.62;983.95;162;78;270;0;0;0;Stationary
-258.22;-942.92;298.15;779.74;398.78;3870.56;111;94;221;0;0;0;Stationary
-279.47;-967.3;176.52;140.82;71.81;317.12;45;48;89;0;0;0;Stationary
-234.08;-945.17;299.47;4239.74;668.31;10454.38;299;126;317;0;0;0;Stationary
-203.1;-929.77;387.18;262.52;48.55;182.52;67;42;72;0;0;0;Stationary
-188.05;-931.48;393.1;76.01;55.25;194.32;37;31;49;0;0;0;Stationary
-167.98;-942.97;364.72;798.55;1203.63;3409.4;180;225;203;0;0;0;Stationary
-174.23;-954.65;325.33;1563.38;694.39;3086.59;180;96;168;0;0;0;Stationary
-174.85;-937.28;384.38;553.26;196.04;239.1;102;80;65;0;0;0;Stationary
-176.6;-939.25;376.38;170.74;77.72;181.8;57;39;55;0;0;0;Stationary
-179.33;-936.53;381.73;189.56;152.08;178.13;71;74;54;0;0;0;Stationary
-222.23;-951.45;306.55;934.08;131.18;2030.51;106;57;134;0;0;0;Stationary
-229.22;-944.88;321.68;652.0;199.9;2481.75;95;72;174;0;0;0;Stationary
421.13;-720.62;329.67;196163.32;24901.6;4335.32;1054;431;252;1;0;0;Stationary
744.33;-627.63;249.33;1325.82;1054.03;2700.06;141;153;194;0;0;0;Stationary
729.7;-645.18;255.95;80.91;155.35;186.55;45;74;56;0;0;0;Stationary
741.3;-618.77;255.13;4892.88;2185.21;9929.35;250;194;318;0;0;0;Stationary
756.15;-628.07;213.05;609.13;556.3;1622.35;116;93;194;0;0;0;Stationary
696.75;-643.33;323.57;4561.39;1054.32;11795.88;207;126;314;0;0;0;Stationary
707.5;-666.2;261.58;1747.05;774.19;2882.31;167;139;201;0;0;0;Stationary
751.52;-637.25;197.65;44.92;92.39;97.79;29;52;55;0;0;0;Stationary
751.1;-636.92;198.38;20.16;65.88;63.9;20;35;40;0;0;0;Stationary
750.83;-638.3;195.77;44.57;70.71;82.71;29;38;49;0;0;0;Stationary
756.0;-632.62;194.18;68.47;108.27;206.32;42;43;63;0;0;0;Stationary
716.28;-625.88;322.53;1499.04;804.07;8579.35;176;130;257;0;0;0;Stationary
643.72;-606.85;503.72;957.5;1245.09;378.54;150;190;106;0;0;0;Stationary
626.47;-645.2;475.25;111.52;422.26;521.59;63;72;79;0;0;0;Stationary
625.2;-663.7;451.6;46.66;61.98;82.14;29;35;44;0;0;0;Stationary
623.4;-645.9;478.7;91.74;244.16;215.18;48;72;66;0;0;0;Stationary
690.32;-628.33;387.2;3480.62;2435.86;3500.93;200;262;189;0;0;0;Stationary
942.7;309.1;211.08;56.24;352.26;1466.78;34;89;130;0;0;0;Stationary
931.83;350.17;194.58;108.97;515.57;958.18;45;106;105;0;0;0;Stationary
925.65;344.05;231.73;126.73;207.01;207.0;65;78;57;0;0;0;Stationary
930.77;340.4;216.5;47.61;100.37;80.38;36;46;49;0;0;0;Stationary
920.75;354.7;237.1;161.29;653.41;352.16;51;97;83;0;0;0;Stationary
904.13;398.35;230.18;82.28;274.13;1267.05;35;67;133;0;0;0;Stationary
906.52;398.4;219.9;107.82;414.97;753.42;53;70;96;0;0;0;Stationary
918.78;360.87;237.75;7.57;10.12;50.25;13;14;24;0;0;0;Stationary
920.67;358.52;233.13;9.16;9.85;71.45;11;10;27;0;0;0;Stationary
919.68;359.87;234.68;14.52;13.65;46.28;27;31;42;0;0;0;Stationary
935.67;344.3;189.52;156.06;187.91;285.85;96;69;77;0;0;0;Stationary
933.98;335.22;209.65;835.75;662.64;475.36;196;115;133;0;0;0;Stationary
939.48;318.25;215.07;5.15;21.05;22.56;13;24;18;0;0;0;Stationary
940.18;318.03;212.48;2.18;3.97;8.68;6;7;10;0;0;0;Stationary
940.8;317.0;210.42;1.86;2.83;10.68;6;6;12;0;0;0;Stationary
940.58;317.78;209.97;3.78;3.14;48.6;7;8;23;0;0;0;Stationary
562.82;102.5;445.42;291823.12;88849.25;123636.74;1176;656;775;1;1;0;Stationary
-199.73;-336.13;933.97;258.83;443.08;519.5;63;76;140;0;0;0;Stationary
-188.03;-367.87;926.58;504.67;291.45;1158.41;104;66;176;0;0;0;Stationary
-215.55;-324.55;937.32;866.68;255.48;2048.98;133;75;237;0;0;0;Stationary
-221.25;-341.43;929.68;303.05;145.25;455.62;98;47;116;0;0;0;Stationary
-244.73;-354.48;918.58;243.66;41.88;166.08;61;30;64;0;0;0;Stationary
-259.92;-363.38;910.23;97.08;61.84;135.55;36;31;60;0;0;0;Stationary
-243.55;-362.58;915.15;329.11;143.48;547.03;65;47;124;0;0;0;Stationary
-228.85;-359.22;920.2;94.03;22.77;344.39;52;23;82;0;0;0;Stationary
-212.68;-348.13;928.53;85.25;77.78;138.82;37;44;71;0;0;0;Stationary
-211.28;-345.82;929.38;43.8;20.12;76.34;28;17;51;0;0;0;Stationary
-221.82;-342.3;928.58;200.45;96.68;240.98;56;36;68;0;0;0;Stationary
-217.0;-335.67;931.98;71.43;33.46;101.75;45;30;45;0;0;0;Stationary
-204.45;-319.15;941.27;648.75;476.66;1403.66;111;91;213;0;0;0;Stationary
-166.87;-276.92;966.25;398.22;600.54;1591.99;93;111;181;0;0;0;Stationary
-78.28;-112.72;999.82;3808.34;6408.5;4978.98;224;263;311;10;7;0;Stationary
-84.87;3.67;1012.67;1101.05;93.39;329.09;130;42;96;2;25;0;Stationary
636.08;25.55;372.87;277711.11;708.98;204368.12;1138;75;989;1;1;0;Stationary
1006.02;107.43;59.73;10114.38;2588.48;2162.03;612;216;213;0;2;5;Stationary
998.42;116.88;122.88;249.38;368.67;392.6;128;86;90;0;0;0;Stationary
996.53;135.73;125.72;106.62;121.93;121.9;61;61;49;0;0;0;Stationary
994.65;137.2;140.93;10.09;108.66;31.43;18;51;32;0;0;0;Stationary
990.27;151.95;158.27;128.93;276.65;95.6;80;73;36;0;0;0;Stationary
986.73;157.17;168.07;306.83;355.74;133.96;91;107;74;0;0;0;Stationary
981.2;177.05;200.65;75.99;157.11;38.26;53;66;27;0;0;0;Stationary
986.85;151.05;175.37;79.06;114.58;47.17;51;59;33;0;0;0;Stationary
980.03;168.75;204.45;122.67;162.59;156.25;80;45;47;0;0;0;Stationary
973.13;183.05;226.55;13.05;6.45;3.91;24;13;13;0;0;0;Stationary
984.67;167.25;169.57;593.39;900.95;2221.75;120;136;165;0;0;0;Stationary
1003.47;131.08;61.42;1637.82;1872.58;970.41;217;222;138;0;0;6;Stationary
993.12;163.42;110.27;73.3;412.78;245.7;45;78;59;0;0;0;Stationary
994.53;169.67;74.48;235.85;597.46;686.38;95;148;101;0;0;0;Stationary
995.47;165.45;86.35;169.45;371.25;700.56;85;100;101;0;0;0;Stationary
995.87;166.32;52.82;2610.98;1546.15;1510.18;272;184;157;0;0;4;Stationary
981.72;243.3;26.9;2527.4;2467.04;1782.92;252;237;169;0;0;4;Stationary
991.48;170.83;129.1;517.48;731.91;579.06;202;121;131;0;0;0;Stationary
984.5;192.1;150.57;149.02;175.82;95.85;83;68;44;0;0;0;Stationary
985.22;176.53;150.52;215.9;742.92;352.15;87;135;91;0;0;0;Stationary
989.95;173.98;139.28;911.41;1383.55;1333.27;154;154;153;0;0;0;Stationary
989.7;170.45;132.15;1360.34;981.71;844.36;190;137;123;0;0;0;Stationary
992.88;163.23;132.85;470.37;153.98;536.73;93;56;97;0;0;0;Stationary
993.15;150.53;135.0;1269.43;2121.65;1033.77;179;210;160;0;0;0;Stationary
992.43;141.4;153.27;297.81;230.27;139.46;103;105;70;0;0;0;Stationary
994.15;132.47;151.72;7.29;24.98;32.97;14;22;20;0;0;0;Stationary
994.1;127.88;153.12;13.59;18.7;28.64;18;22;23;0;0;0;Stationary
994.4;128.23;152.05;18.27;27.98;28.01;25;23;20;0;0;0;Stationary
993.2;130.37;161.22;12.13;67.23;14.5;16;41;16;0;0;0;Stationary
995.98;108.95;154.53;58.72;116.55;92.38;45;67;52;0;0;0;Stationary
996.55;161.68;101.72;1614.21;2120.72;3634.44;191;227;254;0;0;5;Stationary
987.97;195.17;108.55;2661.33;3529.74;3910.08;275;301;281;0;0;1;Stationary
988.57;150.33;110.17;239.28;5381.09;9213.11;57;206;224;0;0;1;Stationary
1007.83;46.37;-29.82;15.04;141.7;56.42;27;55;34;0;0;0;Stationary
1006.87;57.3;-45.23;64.05;542.61;414.78;64;101;111;0;0;2;Stationary
985.93;88.75;-176.67;96.23;78.79;2067.46;38;42;137;0;0;0;Stationary
988.93;71.72;-155.07;475.5;822.57;3527.1;146;114;218;0;0;0;Stationary
1009.65;18.15;-8.78;13.66;177.93;500.4;14;53;81;0;7;5;Stationary
1010.43;-2.05;7.0;12.25;171.28;191.3;17;57;46;0;6;5;Stationary
1008.95;29.25;-18.8;8.15;197.82;61.59;18;75;34;0;2;2;Stationary
1008.83;37.6;-20.95;9.87;11.87;181.98;16;16;48;0;0;4;Stationary
1008.02;44.48;-31.7;3.05;19.15;105.11;7;24;36;0;0;0;Stationary
1007.7;52.9;-29.13;210.04;157.22;128.42;74;43;43;0;0;0;Stationary
1004.42;59.1;-67.6;131.54;94.29;807.84;77;41;109;0;0;2;Stationary
1004.82;59.55;-57.93;54.58;468.95;673.5;37;101;101;0;0;0;Stationary
1005.9;40.47;-64.13;75.19;393.58;894.72;49;86;98;0;5;0;Stationary
1009.98;39.22;-0.82;9.18;176.5;144.42;16;81;52;0;1;9;Stationary
1009.35;36.28;-6.67;2.23;14.6;15.09;8;15;14;0;0;2;Stationary
